"sNR","mode","MHz","rxTime","senderDXCC","flowStartSeconds","senderCallsign","senderLocator","receiverCallsign","receiverLocator","receiverAntennaInformation","senderDXCCADIF","submode"
-13,"FT8","14.075060","2025-11-04 14:56:45","Argentina",1762268205,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-18,"FT8","14.075007","2025-11-04 15:11:14","Argentina",1762269074,"LU7DZ","GF11FX","LU5BBV","GF05tj",,100,
-17,"FT8","14.075016","2025-11-04 15:13:00","Argentina",1762269180,"LU7DZ","GF11FX","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-20,"FT8","14.075005","2025-11-04 15:20:11","Argentina",1762269611,"LU7DZ","GF11FX","LU9DLJ","GF05TG",,100,
-12,"FT8","14.075062","2025-11-04 15:20:15","Argentina",1762269615,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-16,"FT8","14.075007","2025-11-04 15:35:14","Argentina",1762270514,"LU7DZ","GF11FX","LU5BBV","GF05tj",,100,
-7,"FT8","14.075057","2025-11-04 15:41:45","Argentina",1762270905,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-14,"FT8","14.075000","2025-11-04 15:51:30","Argentina",1762271490,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-19,"FT8","21.075029","2025-11-04 15:53:44","Argentina",1762271624,"LU7DZ","GF11FX","CE3HXY","FF46qm",,100,
-17,"FT8","14.075006","2025-11-04 15:59:44","Argentina",1762271984,"LU7DZ","GF11FX","LU5BBV","GF05tj",,100,
-10,"FT8","14.075064","2025-11-04 16:08:15","Argentina",1762272495,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-16,"FT8","14.075016","2025-11-04 16:19:30","Argentina",1762273170,"LU7DZ","GF11FX","CX8BIT","GF15wc","MLA-30+ | Common Mode Choke | Distill AM | HF LPF",100,
-4,"FT8","14.075060","2025-11-04 16:32:15","Argentina",1762273935,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-6,"FT8","14.075061","2025-11-04 16:57:15","Argentina",1762275435,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-16,"FT8","14.075000","2025-11-04 17:15:15","Argentina",1762276515,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-9,"FT8","14.075067","2025-11-04 17:21:45","Argentina",1762276905,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-18,"FT8","14.075035","2025-11-04 17:28:26","Argentina",1762277306,"LU7DZ","GF11FX","CX5DZ","GF25AE",,100,
-6,"FT8","14.075077","2025-11-04 17:46:43","Argentina",1762278403,"LU7DZ","GF11FX","LW2DJM","GF12EA",,100,
-18,"FT8","28.075925","2025-11-04 17:57:00","Argentina",1762279020,"LU7DZ","GF11FX","PT2FHC","GH64cg","T2FD",100,
-23,"FT8","28.076030","2025-11-04 17:57:00","Argentina",1762279020,"LU7DZ","GF11FX","LU1XA","FD58jh","MONOPOLE",100,
-19,"FT8","28.075867","2025-11-04 17:57:00","Argentina",1762279020,"LU7DZ","GF11FX","EA8/DF4UE","IL38bp","Loop",100,
-10,"FT8","28.075942","2025-11-04 17:57:11","Argentina",1762279031,"LU7DZ","GF11FX","PY1EU","GG87HD","Dipole",100,
-3,"FT8","28.076028","2025-11-04 17:57:11","Argentina",1762279031,"LU7DZ","GF11FX","PY2BZZ","GG66",,100,
-5,"FT8","28.075958","2025-11-04 17:57:11","Argentina",1762279031,"LU7DZ","GF11FX","PU2PNY","GG66VQ",,100,
-9,"FT8","28.075921","2025-11-04 17:57:12","Argentina",1762279032,"LU7DZ","GF11FX","PY2WD","GG66NI",,100,
-7,"FT8","28.075933","2025-11-04 17:57:13","Argentina",1762279033,"LU7DZ","GF11FX","PY4OY","GG78gk61","Dipole",100,
-19,"FT8","28.075944","2025-11-04 17:57:13","Argentina",1762279033,"LU7DZ","GF11FX","HP1RY","FJ09ga",,100,
-7,"FT8","28.075917","2025-11-04 17:57:13","Argentina",1762279033,"LU7DZ","GF11FX","PU2NOL","GG66rn",,100,
-6,"FT8","28.075875","2025-11-04 17:57:13","Argentina",1762279033,"LU7DZ","GF11FX","OA4DOS","FH17lv","ICOM 7300 / CUSHCRAFT R8-D4",100,
-10,"FT8","28.076066","2025-11-04 17:57:13","Argentina",1762279033,"LU7DZ","GF11FX","PY1KV","GG87FG57",,100,
-20,"FT8","28.075929","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU4EPO","GG78vv23","DIPOLE V",100,
-15,"FT8","28.075950","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PY1ED","GG87kc",,100,
-4,"FT8","28.075961","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","XR4MAU","FF44dl",,100,
-7,"FT8","28.075935","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PY2ZS","GG66qj","5/8 Wavelength vertical",100,
-9,"FT8","28.075920","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU2PQQ","GG67JG",,100,
-8,"FT8","28.075987","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PY2VE","GG67JJ","Dipole",100,
-8,"FT8","28.075957","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PY9DM","GH23qm","Dipole",100,
-13,"FT8","28.075970","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","J66BF","FK93mx",,100,
-13,"FT8","28.078070","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU2PFH","GG68cr29en",,100,
-7,"FT8","28.075921","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU2VEV","GG66pi",,100,
-12,"FT8","28.076004","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU1VLC","GG77xm",,100,
-13,"FT8","28.075983","2025-11-04 17:57:14","Argentina",1762279034,"LU7DZ","GF11FX","PU1JSV","GG87jd","DELTA LOOP 4 ELEMENTS",100,
-20,"FT8","28.075921","2025-11-04 17:57:15","Argentina",1762279035,"LU7DZ","GF11FX","PP2RON","GH53jg",,100,
-21,"FT8","28.075956","2025-11-04 17:57:44","Argentina",1762279064,"LU7DZ","GF11FX","XE3E","EK37mx",,100,
,"FT8","28.075902","2025-11-04 17:58:00","Argentina",1762279080,"LU7DZ","GF11FX","K3LR","EN91se60","No antenna information",100,
-17,"FT8","28.075898","2025-11-04 17:58:42","Argentina",1762279122,"LU7DZ","GF11FX","IS0KNG","JM49OI",,100,
-24,"FT8","28.075881","2025-11-04 17:59:14","Argentina",1762279154,"LU7DZ","GF11FX","PY7ZZ","HI21nx",,100,
-8,"FT8","14.075064","2025-11-04 17:59:45","Argentina",1762279185,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-13,"FT8","28.075930","2025-11-04 18:00:41","Argentina",1762279241,"LU7DZ","GF11FX","EA5BYS","IM97NR",,100,
-21,"FT8","28.075859","2025-11-04 18:00:44","Argentina",1762279244,"LU7DZ","GF11FX","CA6SNT","FF30jd",,100,
-17,"FT8","28.075896","2025-11-04 18:00:44","Argentina",1762279244,"LU7DZ","GF11FX","CE3TSK","FF46qp","18m vertical",100,
-17,"FT8","28.075859","2025-11-04 18:01:15","Argentina",1762279275,"LU7DZ","GF11FX","G7PUV","JO00au","Log Periodic",100,
-13,"FT8","28.075876","2025-11-04 18:01:42","Argentina",1762279302,"LU7DZ","GF11FX","9Y4DG","FK90GF","Dipole",100,
-15,"FT8","28.075841","2025-11-04 18:02:42","Argentina",1762279362,"LU7DZ","GF11FX","9Y4CLB","FK90FQ","Dipole",100,
-16,"FT8","28.075849","2025-11-04 18:02:44","Argentina",1762279364,"LU7DZ","GF11FX","PU2TRH","GG76fx35",,100,
-23,"FT8","28.075828","2025-11-04 18:02:44","Argentina",1762279364,"LU7DZ","GF11FX","CR7BMX","IM67AA",,100,
-24,"FT8","28.075834","2025-11-04 18:02:44","Argentina",1762279364,"LU7DZ","GF11FX","AC3HT","FN21FI",,100,
-16,"FT8","28.075802","2025-11-04 18:02:44","Argentina",1762279364,"LU7DZ","GF11FX","W1XP/4","FM14DI",,100,
-17,"FT8","28.075838","2025-11-04 18:04:11","Argentina",1762279451,"LU7DZ","GF11FX","CE3SOC","FF46rj22","Dipole",100,
-21,"FT8","28.075804","2025-11-04 18:04:14","Argentina",1762279454,"LU7DZ","GF11FX","YY4PPC","FK60AF","Dipole",100,
-18,"FT8","28.075933","2025-11-04 18:04:14","Argentina",1762279454,"LU7DZ","GF11FX","EB1EHT","IN73dm",,100,
-24,"FT8","28.075831","2025-11-04 18:04:14","Argentina",1762279454,"LU7DZ","GF11FX","K5CS","EM35kg26bd","Hex Beam",100,
-16,"FT8","28.075827","2025-11-04 18:05:13","Argentina",1762279513,"LU7DZ","GF11FX","PU4FAR","GH83bh","DeltaLoop",100,
-17,"FT8","28.075832","2025-11-04 18:05:14","Argentina",1762279514,"LU7DZ","GF11FX","F5CDE","IN93IP",,100,
-18,"FT8","28.075455","2025-11-04 18:05:45","Argentina",1762279545,"LU7DZ","GF11FX","CT7BAV","IM67he",,100,
-18,"FT8","28.075809","2025-11-04 18:06:01","Argentina",1762279561,"LU7DZ","GF11FX","G4SZM-K","IO81MI","NVIS Parallel Dipoles for 80m, 60m & 40m, with 80m reflector & ground screen. 5/8th Vertical for 28MHz. Wellbrook Loop for VLF & MW.",100,
-22,"FT8","28.075816","2025-11-04 18:06:15","Argentina",1762279575,"LU7DZ","GF11FX","PP5XA","GG52nr83","Dipole",100,
-12,"FT8","28.075835","2025-11-04 18:07:42","Argentina",1762279662,"LU7DZ","GF11FX","WA3WZR","FN00BE",,100,
-11,"FT8","28.075796","2025-11-04 18:07:42","Argentina",1762279662,"LU7DZ","GF11FX","K3PCE","FN00wo31",,100,
-14,"FT8","28.075799","2025-11-04 18:07:42","Argentina",1762279662,"LU7DZ","GF11FX","K4XN","FM16xt66","Ground mounted vertical",100,
-24,"FT8","28.076803","2025-11-04 18:07:44","Argentina",1762279664,"LU7DZ","GF11FX","EA8DOB","IL18UK",,100,
-18,"FT8","28.075807","2025-11-04 18:07:44","Argentina",1762279664,"LU7DZ","GF11FX","KC7UB","DN41AB",,100,
-18,"FT8","28.075807","2025-11-04 18:08:11","Argentina",1762279691,"LU7DZ","GF11FX","W5DWA","EM95SE",,100,
-19,"FT8","28.075811","2025-11-04 18:08:13","Argentina",1762279693,"LU7DZ","GF11FX","PU9LXS","GG27ro",,100,
-14,"FT8","28.075815","2025-11-04 18:08:14","Argentina",1762279694,"LU7DZ","GF11FX","KD3ANN","FM29BP","40m EFHW at 10m",100,
-17,"FT8","28.075891","2025-11-04 18:08:14","Argentina",1762279694,"LU7DZ","GF11FX","W2BCC","FN21XK","OCFD",100,
-13,"FT8","28.075953","2025-11-04 18:09:14","Argentina",1762279754,"LU7DZ","GF11FX","CX6TE","GF26VI",,100,
-13,"FT8","28.075742","2025-11-04 18:11:14","Argentina",1762279874,"LU7DZ","GF11FX","PY2MXU","GG66sn","Dipole",100,
-2,"FT8","28.075780","2025-11-04 18:11:44","Argentina",1762279904,"LU7DZ","GF11FX","PY4MAB","GG68re26",,100,
-13,"FT8","28.075774","2025-11-04 18:12:11","Argentina",1762279931,"LU7DZ","GF11FX","VE3XKN","FN03BG",,100,
-18,"FT8","28.075822","2025-11-04 18:12:14","Argentina",1762279934,"LU7DZ","GF11FX","NF3R","FN20DG","FLEX 6500, POTTSTOWN, PA",100,
-16,"FT8","28.075780","2025-11-04 18:12:44","Argentina",1762279964,"LU7DZ","GF11FX","WM3A","FM19mp","OCF Dipole",100,
-22,"FT8","28.075787","2025-11-04 18:12:44","Argentina",1762279964,"LU7DZ","GF11FX","PU5CDF","GG52rk70",,100,
-17,"FT8","28.075785","2025-11-04 18:12:45","Argentina",1762279965,"LU7DZ","GF11FX","K4BQP","EL97VD",,100,
,"FT8","28.075777","2025-11-04 18:13:00","Argentina",1762279980,"LU7DZ","GF11FX","N3AGE-4","FN30hw","N6GN SAS Medium Z",100,
-11,"FT8","28.075774","2025-11-04 18:14:31","Argentina",1762280071,"LU7DZ","GF11FX","W2NAF-3","FN21ei","No antenna information",100,
-16,"FT8","28.075790","2025-11-04 18:14:42","Argentina",1762280082,"LU7DZ","GF11FX","WD8QLY","EN82rw02fx",,100,
-17,"FT8","28.075745","2025-11-04 18:14:44","Argentina",1762280084,"LU7DZ","GF11FX","WA3RFE","FM06DJ",,100,
-22,"FT8","28.075885","2025-11-04 18:14:44","Argentina",1762280084,"LU7DZ","GF11FX","VA3FLF","FN02mv86","TS590SG R-8 Vertical",100,
-19,"FT8","28.075766","2025-11-04 18:15:41","Argentina",1762280141,"LU7DZ","GF11FX","EA5GO","IM99RV",,100,
-16,"FT8","28.075917","2025-11-04 18:15:42","Argentina",1762280142,"LU7DZ","GF11FX","EI2FG","IO61AX","6 ele LFA",100,
-14,"FT8","28.075774","2025-11-04 18:15:42","Argentina",1762280142,"LU7DZ","GF11FX","W2GHD","FN12XC",,100,
-15,"FT8","28.075772","2025-11-04 18:15:44","Argentina",1762280144,"LU7DZ","GF11FX","KC0GU","DM57RH",,100,
-18,"FT8","28.075777","2025-11-04 18:16:00","Argentina",1762280160,"LU7DZ","GF11FX","KQ2Y","FN31gn09","Various",100,
-14,"FT8","28.075768","2025-11-04 18:16:44","Argentina",1762280204,"LU7DZ","GF11FX","KD2CDV","FN03pe",,100,
-18,"FT8","28.075769","2025-11-04 18:16:45","Argentina",1762280205,"LU7DZ","GF11FX","AE5AU","EM34rq","40m EFHW @12m AGL",100,
-23,"FT8","28.075754","2025-11-04 18:18:00","Argentina",1762280280,"LU7DZ","GF11FX","PT9MD","GG27or","1/4",100,
-20,"FT8","28.075762","2025-11-04 18:18:00","Argentina",1762280280,"LU7DZ","GF11FX","PT2FHC","GH64cg","T2FD",100,
-12,"FT8","28.075780","2025-11-04 18:18:11","Argentina",1762280291,"LU7DZ","GF11FX","PY1EU","GG87HD","Dipole",100,
-19,"FT8","28.075794","2025-11-04 18:18:12","Argentina",1762280292,"LU7DZ","GF11FX","VU2ROE","MK65VM","EFHW",100,
-7,"FT8","28.077914","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PU2PFH","GG68cr29en",,100,
-14,"FT8","28.075760","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PP2RON","GH53jg",,100,
-13,"FT8","28.075783","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","HP1RY","FJ09ga",,100,
-13,"FT8","28.075821","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PU1JSV","GG87jd","DELTA LOOP 4 ELEMENTS",100,
-16,"FT8","28.075769","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PU4EPO","GG78vv23","DIPOLE V",100,
-2,"FT8","28.075814","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PY2VE","GG67JJ","Dipole",100,
-6,"FT8","28.075714","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","OA4DOS","FH17lv","ICOM 7300 / CUSHCRAFT R8-D4",100,
-12,"FT8","28.075759","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","WA5TXY","EM12jv43",,100,
-5,"FT8","28.075844","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PU1VLC","GG77xm",,100,
-22,"FT8","28.075793","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","AD2KT","FN03oa","EFHW ",100,
-15,"FT8","28.075681","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","KJ6MQI","CM87XC",,100,
-16,"FT8","28.075790","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PY1ED","GG87kc",,100,
-10,"FT8","28.075795","2025-11-04 18:18:14","Argentina",1762280294,"LU7DZ","GF11FX","PY9DM","GH23qm","Dipole",100,
-8,"FT8","28.075810","2025-11-04 18:18:15","Argentina",1762280295,"LU7DZ","GF11FX","J66BF","FK93mx",,100,
-16,"FT8","28.075765","2025-11-04 18:18:44","Argentina",1762280324,"LU7DZ","GF11FX","W8LYJ","DN70KJ",,100,
-17,"FT8","28.075743","2025-11-04 18:18:45","Argentina",1762280325,"LU7DZ","GF11FX","CT1KNM","IM58HQ","Dipole",100,
-24,"FT8","28.075869","2025-11-04 18:19:00","Argentina",1762280340,"LU7DZ","GF11FX","LU1XA","FD58jh","MONOPOLE",100,
-8,"FT8","28.075817","2025-11-04 18:19:00","Argentina",1762280340,"LU7DZ","GF11FX","VE3EID","FN05GK","160M inv-V at 90' apex, 1300' ASL",100,
-15,"FT8","28.075761","2025-11-04 18:19:00","Argentina",1762280340,"LU7DZ","GF11FX","KD3ALD","FN21ni","No antenna information",100,
-14,"FT8","28.075804","2025-11-04 18:19:14","Argentina",1762280354,"LU7DZ","GF11FX","XE3E","EK37mx",,100,
-19,"FT8","28.075776","2025-11-04 18:19:41","Argentina",1762280381,"LU7DZ","GF11FX","N1FXP","EL86XQ",,100,
-24,"FT8","28.075754","2025-11-04 18:20:11","Argentina",1762280411,"LU7DZ","GF11FX","W4ZGH","EL86xx45",,100,
0,"FT8","28.075790","2025-11-04 18:20:11","Argentina",1762280411,"LU7DZ","GF11FX","PU2PNY","GG66VQ",,100,
-14,"FT8","28.075774","2025-11-04 18:20:12","Argentina",1762280412,"LU7DZ","GF11FX","N6MG","DM13bx22",,100,
-16,"FT8","28.075695","2025-11-04 18:20:12","Argentina",1762280412,"LU7DZ","GF11FX","WC6U","DM06he63",,100,
-13,"FT8","28.075753","2025-11-04 18:20:14","Argentina",1762280414,"LU7DZ","GF11FX","N4HAI","EM89JX",,100,
-19,"FT8","28.075776","2025-11-04 18:20:14","Argentina",1762280414,"LU7DZ","GF11FX","W1OP","FN41gt33rq","Collins 237 B-1 Log Periodic Dipole Array either at 270 degrees or 77 degrees",100,
-24,"FT8","28.075753","2025-11-04 18:20:14","Argentina",1762280414,"LU7DZ","GF11FX","K3ANN","EL88UQ",,100,
-20,"FT8","28.075760","2025-11-04 18:20:14","Argentina",1762280414,"LU7DZ","GF11FX","KF4JHG","EL97ub74",,100,
,"FT8","28.075755","2025-11-04 18:21:30","Argentina",1762280490,"LU7DZ","GF11FX","N2YCH","FN31jg","<ANTENNA_NOT_DEFINED>",100,
-10,"FT8","28.075859","2025-11-04 18:21:42","Argentina",1762280502,"LU7DZ","GF11FX","PY2BZZ","GG66",,100,
-8,"FT8","28.075781","2025-11-04 18:21:42","Argentina",1762280502,"LU7DZ","GF11FX","9Y4DG","FK90GF","Dipole",100,
-19,"FT8","28.075772","2025-11-04 18:21:42","Argentina",1762280502,"LU7DZ","GF11FX","AB4BC","EM96qm60","80/40m NVIS - 40-6m OCF @ 25'-0"",100,
-19,"FT8","28.075751","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","KQ4PBH","EM94OR",,100,
-20,"FT8","28.075755","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","AI4FR","EL88TJ","270' OCFD up 30'",100,
-5,"FT8","28.075768","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","PY2ZS","GG66qj","5/8 Wavelength vertical",100,
-19,"FT8","28.075822","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","K0PT","EM94JD","Delta Loop",100,
-9,"FT8","28.075754","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","PU2VEV","GG66pi",,100,
-16,"FT8","28.075756","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","EC7KW","IM77nb62sp","LONG WIRE 16.2 M  RIG:IC 7400",100,
-16,"FT8","28.075764","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","KR4CWL","FM05DM",,100,
-17,"FT8","28.075755","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","CA6SNT","FF30jd",,100,
-19,"FT8","28.075774","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","W4GHW","EM81ER",,100,
-6,"FT8","28.075748","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","KC7ZQS","DN41AB",,100,
-19,"FT8","28.075764","2025-11-04 18:21:44","Argentina",1762280504,"LU7DZ","GF11FX","NV4B","EM64DM","Cushcraft A50-5S @ 20'",100,
-16,"FT8","28.075763","2025-11-04 18:21:45","Argentina",1762280505,"LU7DZ","GF11FX","CT1KNL","IN50nd","Dipole",100,
,"FT8","28.075755","2025-11-04 18:22:00","Argentina",1762280520,"LU7DZ","GF11FX","K3LR","EN91se60","No antenna information",100,
-24,"FT8","28.075781","2025-11-04 18:22:00","Argentina",1762280520,"LU7DZ","GF11FX","KB3WFQ","FN20gf","84ft End Fed w/ 9:1 Unun",100,
-15,"FT8","28.075840","2025-11-04 18:22:00","Argentina",1762280520,"LU7DZ","GF11FX","K1RA","FM18cr","EFHW",100,
-15,"FT8","28.075763","2025-11-04 18:22:14","Argentina",1762280534,"LU7DZ","GF11FX","VA2CY","FN46LW","Oblong Loop",100,
-13,"FT8","28.075755","2025-11-04 18:22:14","Argentina",1762280534,"LU7DZ","GF11FX","KG4OJT","FM18iv43","80m Carolina Windom",100,
-24,"FT8","28.075776","2025-11-04 18:22:14","Argentina",1762280534,"LU7DZ","GF11FX","N6CFC","DM04MD","diy fan/dipole traps -nu3e model",100,
-5,"FT8","28.075759","2025-11-04 18:22:15","Argentina",1762280535,"LU7DZ","GF11FX","K3GMQ","FN20lh","130ft end-fed",100,
-20,"FT8","28.075915","2025-11-04 18:22:18","Argentina",1762280538,"LU7DZ","GF11FX","HK2N","FK31nm","DIPOLO G5RV ",100,
-11,"FT8","28.075753","2025-11-04 18:22:41","Argentina",1762280561,"LU7DZ","GF11FX","PY2WD","GG66NI",,100,
-19,"FT8","28.075830","2025-11-04 18:23:00","Argentina",1762280580,"LU7DZ","GF11FX","K7CO","dn40bn","4010 EFHW",100,
-20,"FT8","28.075752","2025-11-04 18:23:14","Argentina",1762280594,"LU7DZ","GF11FX","KQ4PAK","FM18GL",,100,
-18,"FT8","28.075589","2025-11-04 18:23:41","Argentina",1762280621,"LU7DZ","GF11FX","N4KM","EL98ax95",,100,
-20,"FT8","28.075751","2025-11-04 18:23:44","Argentina",1762280624,"LU7DZ","GF11FX","KJ6BXN","DM12jq48","Tram 1411 Discone",100,
-24,"FT8","28.075777","2025-11-04 18:23:44","Argentina",1762280624,"LU7DZ","GF11FX","W2JIT","FN23kd23",,100,
-22,"FT8","28.075757","2025-11-04 18:23:45","Argentina",1762280625,"LU7DZ","GF11FX","KB3UKW","FN20LE",,100,
-11,"FT8","14.075000","2025-11-04 18:24:30","Argentina",1762280670,"LU7DZ","GF11FX","LU3HO/M","FF54FM","long wire",100,
-15,"FT8","28.075695","2025-11-04 18:25:00","Argentina",1762280700,"LU7DZ","GF11FX","EA8/DF4UE","IL38bp","Loop",100,
-10,"FT8","14.075002","2025-11-04 18:25:11","Argentina",1762280711,"LU7DZ","GF11FX","LU8HF","FF78vn41ut",,100,
-15,"FT8","28.075796","2025-11-04 18:25:12","Argentina",1762280712,"LU7DZ","GF11FX","N8CQD","FM15ho51",,100,
-19,"FT8","28.075759","2025-11-04 18:25:12","Argentina",1762280712,"LU7DZ","GF11FX","KD8ATF","FM09ol75fg",,100,
-18,"FT8","28.075754","2025-11-04 18:25:12","Argentina",1762280712,"LU7DZ","GF11FX","WE8M","EM89cf67",,100,
-21,"FT8","28.075749","2025-11-04 18:25:13","Argentina",1762280713,"LU7DZ","GF11FX","KI0SX","EM17hs64",,100,
-15,"FT8","28.075746","2025-11-04 18:25:14","Argentina",1762280714,"LU7DZ","GF11FX","W4TV","EL98kr35ko","R-6000",100,
-14,"FT8","28.075762","2025-11-04 18:25:14","Argentina",1762280714,"LU7DZ","GF11FX","PU2TRH","GG76fx35",,100,
-15,"FT8","28.075757","2025-11-04 18:25:14","Argentina",1762280714,"LU7DZ","GF11FX","PU4FAR","GH83bh","DeltaLoop",100,
-13,"FT8","28.075758","2025-11-04 18:25:15","Argentina",1762280715,"LU7DZ","GF11FX","KB0UGQ","DM79om80",,100,
-18,"FT8","28.075755","2025-11-04 18:25:15","Argentina",1762280715,"LU7DZ","GF11FX","K5CS","EM35kg26bd","Hex Beam",100,
-15,"FT8","28.075751","2025-11-04 18:25:15","Argentina",1762280715,"LU7DZ","GF11FX","WY1G","FN32NK",,100,
-3,"FT8","14.075065","2025-11-04 18:25:15","Argentina",1762280715,"LU7DZ","GF11FX","CX6VM","GF27XU","Beverage",100,
-20,"FT8","28.075728","2025-11-04 18:25:16","Argentina",1762280716,"LU7DZ","GF11FX","YY4PPC","FK60AF","Dipole",100,
-11,"FT8","28.075759","2025-11-04 18:25:41","Argentina",1762280741,"LU7DZ","GF11FX","IT9CVO","JM77pc30",,100,
-20,"FT8","28.075856","2025-11-04 18:25:44","Argentina",1762280744,"LU7DZ","GF11FX","EB1EHT","IN73dm",,100,
-21,"FT8","28.075760","2025-11-04 18:25:44","Argentina",1762280744,"LU7DZ","GF11FX","KJ4ITN","EM65LX",,100,
-15,"FT8","28.075931","2025-11-04 18:25:44","Argentina",1762280744,"LU7DZ","GF11FX","CA4RYZ","FF44gd",,100,
,"FT8","28.075749","2025-11-04 18:26:00","Argentina",1762280760,"LU7DZ","GF11FX","W2KGY","FN31aj33","Terminated Folded Dipole",100,
-14,"FT8","28.075748","2025-11-04 18:26:12","Argentina",1762280772,"LU7DZ","GF11FX","AC3HT","FN21FI",,100,
-18,"FT8","28.075750","2025-11-04 18:26:12","Argentina",1762280772,"LU7DZ","GF11FX","N6WS","CM95RA",,100,
-18,"FT8","28.075750","2025-11-04 18:26:14","Argentina",1762280774,"LU7DZ","GF11FX","CE3VJE","FF46RM",,100,
-22,"FT8","28.075750","2025-11-04 18:26:14","Argentina",1762280774,"LU7DZ","GF11FX","W8LMG","EM98vd41","160 Inv L ",100,
,"FT8","28.075746","2025-11-04 18:26:30","Argentina",1762280790,"LU7DZ","GF11FX","N2YCH-1","FN31jg","No antenna information",100,
-17,"FT8","28.075741","2025-11-04 18:26:44","Argentina",1762280804,"LU7DZ","GF11FX","KB9LEB","EL99ma94",,100,
-24,"FT8","28.075767","2025-11-04 18:26:44","Argentina",1762280804,"LU7DZ","GF11FX","WA5VAH","DN13SO",,100,
-23,"FT8","28.075752","2025-11-04 18:26:44","Argentina",1762280804,"LU7DZ","GF11FX","WB8TDG","EM89bt81di",,100,
-17,"FT8","28.075827","2025-11-04 18:26:44","Argentina",1762280804,"LU7DZ","GF11FX","WD5ACR","DM78QG",,100,
-14,"FT8","28.075805","2025-11-04 18:26:44","Argentina",1762280804,"LU7DZ","GF11FX","WD5CAW","DM65VT","dipole",100,
-19,"FT8","28.075754","2025-11-04 18:26:45","Argentina",1762280805,"LU7DZ","GF11FX","AE6BH","DM13KC",,100,
-17,"FT8","28.075751","2025-11-04 18:26:45","Argentina",1762280805,"LU7DZ","GF11FX","9Y4CLB","FK90FQ","Dipole",100,
,"FT8","28.075752","2025-11-04 18:27:00","Argentina",1762280820,"LU7DZ","GF11FX","EA8BFK","IL38bo","80m Loop>",100,
-12,"FT8","28.075743","2025-11-04 18:27:01","Argentina",1762280821,"LU7DZ","GF11FX","KE2FDW","FN21tg","No antenna information",100,
